Question,Label
Why do police and fire services fall under the purview of the Scottish Parliament?,1
Why do police and fire services fall under the purview of the Scottish Parliament?,1
How much can the SP alter income tax in Scotland?,1
Setting speed limits was one of the further devolutions which was conferred by what act?,1
Setting speed limits was one of the further devolutions which was conferred by what act?,1
What is the name of matters outside the legislative ability of the Scottish Parliament?,1
What is the name of matters outside the legislative ability of the Scottish Parliament?,1
Issues dealt with at Westminster are not ones who is able to deal with?,1
Issues dealt with at Westminster are not ones who is able to deal with?,1
Where are issues like abortion and drug policy legislated on?,1
Most aspects of transport safety is a subject dealt with by whom?,1
Most aspects of transport safety is a subject dealt with by whom?,1
What may be presented to Parliament in various ways?,1
Who may introduce new laws or amendments to laws already on the books as a bill?,1
Who may introduce new laws or amendments to laws already on the books as a bill?,1
An MSP may introduce a bill as what?,1
An MSP may introduce a bill as what?,1
Who may also submit private bills to Parliament?,1
How do bills pass through Parliament?,1
How do bills pass through Parliament?,1
What is stage 1 in the life of a bill?,1
What is stage 1 in the life of a bill?,1
What are presented to parliament in addition to the bill itself?,1
What are presented to parliament in addition to the bill itself?,1
What do statements from the PO and member in charge of the bill also indicate?,1
Where are bills typically gestated in Stage 1?,1
Where are bills typically gestated in Stage 1?,1
Where are bills typically gestated in Stage 1?,1
"If Parliament agrees in a vote to the general principle of a bill, what does it then proceed to?",1
What is the final stage of a bill in the Scottish Parliament?,1
How many parts does the consideration of a bill in Stage 3 have?,1
What vote on a bill takes place in Stage 3?,1
What vote on a bill takes place in Stage 3?,1
What type of amendments might members opposed to a bill put on the table?,1
What type of amendments might members opposed to a bill put on the table?,1
When do members proceed to vote on whether they agree to the principles of the final bill?,1
When do members proceed to vote on whether they agree to the principles of the final bill?,1
Who does the Presiding Officer submit the final bill to?,1
Who does the Presiding Officer submit the final bill to?,1
Why is the final bill passed to the Monarch?,1
What is the minimum amount of time before a bill can go into law?,1
What is the minimum amount of time before a bill can go into law?,1
Who is a bill referred to for a ruling on whether it's within the powers of the Parliament?,1
Who is a bill referred to for a ruling on whether it's within the powers of the Parliament?,1
What does the template for bills passed by the Scottish Parliament include?,1
What does the template for bills passed by the Scottish Parliament include?,1
What party forms the Scottish Parliament?,1
What party forms the Scottish Parliament?,1
Who is elected at the beginning of each term?,1
Who is elected at the beginning of each term?,1
Who is eligible to toss their name in the hat to be First Minister?,1
"Other than Scotland's Chief Law Officer, from whence are most ministers drawn from amongst?",1
"Other than Scotland's Chief Law Officer, from whence are most ministers drawn from amongst?",1
"Other than Scotland's Chief Law Officer, from whence are most ministers drawn from amongst?",1
Who makes formal appointment or dismissal decisions?,1
What day of the week are general elections held?,1
"What month, every four years, are the ordinary general elections held on?",1
"What month, every four years, are the ordinary general elections held on?",1
"Who may change the date by up to a month, on the proposal of the PO?",1
"Who may change the date by up to a month, on the proposal of the PO?",1
How many days does the Parliament have to nominate a First Minister after a General Election?,1
How many days does the Parliament have to nominate a First Minister after a General Election?,1
"If an extraordinary election is held within less than six months before the date of an ordinary election, what does it do to the ordinary election?",1
"If an extraordinary election is held within less than six months before the date of an ordinary election, what does it do to the ordinary election?",1
"If an extraordinary election is held within less than six months before the date of an ordinary election, what does it do to the ordinary election?",1
What enables the Scottish Parliament to scrutinize the government?,1
Who can question statements the First Minister or members of the cabinet make?,1
Who can question statements the First Minister or members of the cabinet make?,1
What does the First Minister deliver at the beginning of each parliamentary year?,1
What does the First Minister deliver at the beginning of each parliamentary year?,1
What does the First Minister deliver at the beginning of each parliamentary year?,1
What do the leaders of the opposition parties and other MSPs question the First Minister about?,1
What do the leaders of the opposition parties and other MSPs question the First Minister about?,1
What is set aside for question periods in the debating chamber?,1
On what day does a General Question Time take place?,1
Who may members direct questions towards during General Question Time?,1
Who may members direct questions towards during General Question Time?,1
What may members question the First Minister about directly during First Minister's Question Time?,1
What may members question the First Minister about directly during First Minister's Question Time?,1
How many general questions are available to opposition leaders?,1
What is the number of Constituency MSPs?,1
How many members can voters choose to represent the constituency? ,1
When was there a reduction in the number of Scottish MPs?,1
